Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581740169437,-11.055023,2.4129639,-5.0864563,RUNNING
1581740169456,-3.7206726,3.9203186,-2.4115753,RUNNING
1581740169496,-0.08918762,2.8305511,-1.3740082,RUNNING
1581740169497,-0.98187256,1.5341187,-1.4698792,RUNNING
1581740169516,-2.1142578,0.07897949,-1.1407166,RUNNING
1581740169535,-1.6748352,-0.15805054,-0.87280273,RUNNING
1581740169555,0.18778992,-0.7641907,0.69047546,RUNNING
1581740169574,1.6104431,-1.2627258,2.4108734,RUNNING
1581740169595,1.701004,-2.203354,2.7762604,RUNNING
1581740169615,1.3164368,-3.4795532,2.849228,RUNNING
1581740169649,2.1564026,-4.769577,3.9453888,RUNNING
1581740169654,4.4504547,-4.8079224,5.0047913,RUNNING
1581740169688,5.8880157,-4.3615875,4.490814,RUNNING
1581740169694,5.0651093,-3.7064514,4.0157013,RUNNING
1581740169713,4.6581726,-3.8997955,4.1174316,RUNNING
1581740169733,5.7607117,-3.115219,5.55394,RUNNING
1581740169753,5.493866,-1.3868408,6.3661957,RUNNING
1581740169773,4.390259,-1.8139954,5.5645905,RUNNING
1581740169794,4.507431,-2.697647,3.8260803,RUNNING
1581740169813,5.909851,-2.4505005,2.4545593,RUNNING
1581740169849,6.57724,-0.87124634,1.5826416,RUNNING
1581740169853,4.201172,0.81721497,1.0846252,RUNNING
1581740169886,-1.2801514,1.059555,-0.24963379,RUNNING
1581740169893,-5.98703,-0.2874756,-3.4432983,RUNNING
1581740169913,-6.14415,-0.85739136,-5.9493256,RUNNING
1581740169972,-5.07782,4.1237793,-6.8132477,RUNNING
1581740169993,-7.7324524,3.3418732,-8.614609,RUNNING
1581740170014,-10.054733,3.2044678,-9.212219,RUNNING
1581740170045,-10.368988,3.2769012,-4.887253,RUNNING
1581740170051,-6.9665375,3.0116425,-0.6730652,RUNNING
1581740170070,-2.9973602,3.2492065,0.13972473,RUNNING
1581740170090,-0.9978485,2.5823517,0.09072876,RUNNING
1581740170114,-0.10197449,2.4193573,0.12162781,RUNNING
1581740170143,-0.68040466,0.010803223,0.9472046,RUNNING
1581740170160,-1.004776,-0.51278687,1.1171112,RUNNING
1581740170180,-1.5821533,-2.1602173,1.3493347,RUNNING
1581740170202,-0.52168274,-3.2851257,1.6795654,RUNNING
1581740170247,1.6259003,-4.067566,2.803421,RUNNING
1581740170248,3.1401672,-5.2713165,3.9022522,RUNNING
1581740170259,3.3228607,-6.011673,3.6252747,RUNNING
1581740170279,2.9542847,-5.678253,2.4955597,RUNNING
1581740170299,4.4025116,-4.6167145,3.2444458,RUNNING
1581740170333,7.0949554,-4.99115,4.965378,RUNNING
1581740170338,6.8872375,-3.3383942,5.3680573,RUNNING
1581740170358,4.349777,-3.7453308,5.0724335,RUNNING
1581740170378,4.0568237,-4.6337585,2.9163513,RUNNING
1581740170400,5.747406,-4.103256,1.0361633,RUNNING
1581740170430,7.1594086,-2.5192108,0.5461273,RUNNING
1581740170437,6.3918915,-0.6853485,0.3692932,RUNNING
1581740170459,2.0243073,0.5652771,-0.3950348,RUNNING
1581740170478,-3.9513092,0.69203186,-2.5122528,RUNNING
1581740170498,-6.846695,-0.24220276,-4.509094,RUNNING
1581740170534,-5.603531,0.4640808,-5.54187,RUNNING
1581740170542,-3.3004303,2.222824,-5.525879,RUNNING
1581740170587,-7.4352417,4.94191,-7.917923,RUNNING
